0.133796 0.145849 0.000243487 0.0511931 0.0766983 0.00706112 0.000669589 0.046019 0.0353056 0.00572194 0.00340881 0.0170441 0.0196007 0.0163745 0.00377404 0.00906988 0.0127831 0.00827855 0.0077307 0.00553932 0.00146092 0.015644 0.0163745 0.00992208 0.00158266 0.000304358 0.000426102 0.000426102 0.347699 
0.0347328 0.133039 0.000991558 0.0722704 0.0758117 0.00847073 0.0015015 0.0611083 0.0429769 0.00818743 0.00526942 0.0184996 0.0258655 0.0218426 0.00532608 0.00917899 0.0166015 0.0113887 0.0141368 0.00634597 0.00220976 0.018188 0.0263754 0.0149867 0.00524109 0.0017848 0.00118987 0.00161482 0.354864 
0.027027 0.0630631 0.00900901 0.0765766 0.0630631 0.0045045 0 0.0405405 0.036036 0.00900901 0.00900901 0.0405405 0.018018 0.018018 0.0225225 0.00900901 0.0540541 0.0045045 0.0135135 0.0045045 0.0045045 0.036036 0.027027 0.0315315 0.0045045 0 0 0 0.373874 
0.0152714 0.0842672 0.000439464 0.0709734 0.0768512 0.0137882 0.00225225 0.0692705 0.0476818 0.00939354 0.00862448 0.0263678 0.0329598 0.024555 0.00796528 0.0118655 0.0282905 0.0163151 0.0188969 0.00834981 0.00362558 0.0259284 0.034443 0.0205449 0.00730609 0.00263678 0.00186772 0.00153812 0.32773 
0.0236665 0.111326 0.000715001 0.0587016 0.0942371 0.00850851 0.001716 0.0606321 0.0516946 0.00650651 0.00636351 0.0193765 0.026598 0.0245245 0.00429 0.010296 0.0175175 0.0109395 0.015873 0.00765051 0.0033605 0.017303 0.0258115 0.0133705 0.0047905 0.001144 0.000786501 0.000572001 0.371729 
0.0190779 0.0688924 0.00132485 0.139375 0.0699523 0.0810811 0.00158983 0.0553789 0.0312666 0.00794913 0.0121887 0.0524642 0.0204028 0.0174881 0.00900901 0.00953895 0.0241123 0.00582936 0.00927398 0.00715421 0.00264971 0.0198728 0.0222576 0.0137785 0.00503445 0.00158983 0.000794913 0.000264971 0.290408 
0.029601 0.0900901 0.002574 0.0656371 0.0669241 0.010296 0.003861 0.0527671 0.039897 0.00514801 0.002574 0.027027 0.020592 0.02574 0.00643501 0.00772201 0.01287 0.01287 0.010296 0.00643501 0.003861 0.018018 0.018018 0.016731 0.002574 0 0 0 0.441441 
0.014083 0.0773532 0.00165683 0.0611991 0.0796314 0.0085948 0.00207104 0.0694833 0.0510511 0.00973387 0.00880191 0.0208139 0.0381071 0.0307549 0.00786994 0.0135653 0.0268199 0.0149115 0.0176038 0.0101481 0.00445273 0.0307549 0.040903 0.0208139 0.00776639 0.00289945 0.00196748 0.00176038 0.324428 
0.00956512 0.0811923 0.000333667 0.0534979 0.0814147 0.00678456 0.00189078 0.0732955 0.0516072 0.00734067 0.00834168 0.0231342 0.0357024 0.0295851 0.00678456 0.0147926 0.0301413 0.0149038 0.0187966 0.00900901 0.00444889 0.0246914 0.0438216 0.0201312 0.00734067 0.00266934 0.00189078 0.00111222 0.33578 
0.0172673 0.0668168 0 0.0555556 0.0457958 0.003003 0.000750751 0.0570571 0.0442943 0.012012 0.0045045 0.0217718 0.0510511 0.0375375 0.0105105 0.012012 0.018018 0.0187688 0.018018 0.0105105 0.00225225 0.0315315 0.0533033 0.0397898 0.018018 0.00600601 0.00525526 0.00750751 0.331081 
0.022022 0.0690691 0.001001 0.041041 0.0990991 0.01001 0.003003 0.0630631 0.049049 0.003003 0.013013 0.027027 0.035035 0.021021 0.00500501 0.01001 0.038038 0.023023 0.015015 0.00800801 0.004004 0.035035 0.036036 0.018018 0.003003 0.003003 0 0 0.345345 
0.013964 0.0745495 0 0.0740991 0.0527027 0.0141892 0.000900901 0.0518018 0.0326577 0.0119369 0.00472973 0.036036 0.0292793 0.0218468 0.0126126 0.0128378 0.0328829 0.0123874 0.0175676 0.00968468 0.00472973 0.0263514 0.0382883 0.0234234 0.00810811 0.0027027 0.00157658 0.000675676 0.377477 
0.00648649 0.0679279 0.00018018 0.0572973 0.0659459 0.00612613 0.00162162 0.0708108 0.0558559 0.0108108 0.00918919 0.0282883 0.041982 0.0311712 0.00882883 0.012973 0.0302703 0.0165766 0.0181982 0.0106306 0.0036036 0.030991 0.052973 0.0306306 0.0133333 0.00504505 0.00468468 0.00504505 0.302523 
0.00998296 0.0533236 0.000486973 0.0401753 0.0620891 0.00511322 0.00146092 0.0745069 0.0567324 0.00560019 0.00949598 0.0211833 0.0404188 0.0367665 0.00852204 0.0199659 0.0292184 0.018018 0.0219138 0.0146092 0.0073046 0.0394449 0.0732895 0.0292184 0.0133918 0.0036523 0.00219138 0.00219138 0.299732 
0.00900901 0.0614251 0 0.0655201 0.042588 0.012285 0.001638 0.0581491 0.025389 0.014742 0.004095 0.036855 0.022932 0.022113 0.017199 0.00982801 0.040131 0.00819001 0.00819001 0.00737101 0.00573301 0.036855 0.042588 0.022113 0.00819001 0.003276 0.003276 0.000819001 0.4095 
0.0126126 0.122523 0 0.0558559 0.0756757 0.00540541 0 0.0540541 0.0234234 0.00540541 0.0108108 0.0126126 0.0288288 0.0198198 0.0198198 0.0108108 0.0288288 0.0144144 0.0108108 0.0126126 0.0108108 0.0558559 0.0486486 0.0288288 0.0108108 0.00540541 0 0 0.315315 
0.0151866 0.0720721 0.0023166 0.0501931 0.0826255 0.00952381 0.0030888 0.0658945 0.0514801 0.00694981 0.0113256 0.0324324 0.0370656 0.0272844 0.00823681 0.011583 0.0344916 0.0118404 0.01287 0.00875161 0.003861 0.0368082 0.0362934 0.0187902 0.00875161 0.0041184 0.0023166 0.000514801 0.333333 
0.003861 0.0566281 0.002574 0.042471 0.0727156 0.00772201 0.0032175 0.0714286 0.0579151 0.00836551 0.010296 0.032175 0.0431145 0.03861 0.00772201 0.0122265 0.037323 0.0186615 0.021879 0.00965251 0.00514801 0.037323 0.0592021 0.0315315 0.0148005 0.0045045 0.002574 0.003861 0.282497 
0.004851 0.04851 0.001386 0.033264 0.0540541 0.00970201 0.000693001 0.0602911 0.0533611 0.002772 0.00693001 0.026334 0.035343 0.038808 0.00900901 0.021483 0.036729 0.023562 0.022869 0.018711 0.00693001 0.0519751 0.0990991 0.044352 0.02079 0.00831601 0.00623701 0.002772 0.250866 
0.00772201 0.0656371 0.002574 0.047619 0.0579151 0.003861 0 0.0694981 0.0566281 0.003861 0.002574 0.00772201 0.046332 0.0540541 0.002574 0.01287 0.020592 0.028314 0.018018 0.011583 0.003861 0.029601 0.0862291 0.043758 0.018018 0.002574 0.00514801 0.010296 0.280566 
0.018018 0.0870871 0.00600601 0.0780781 0.0510511 0.00600601 0 0.0600601 0.045045 0.00600601 0.003003 0.033033 0.033033 0.021021 0.015015 0.00900901 0.036036 0.00900901 0.00600601 0.00600601 0.00600601 0.021021 0.039039 0.036036 0.012012 0.003003 0.00600601 0.012012 0.336336 
0.00525526 0.0525526 0.00112613 0.0596847 0.0472973 0.0131381 0.0045045 0.0503003 0.0322823 0.0101351 0.00825826 0.0382883 0.0251502 0.021021 0.0206456 0.00788288 0.0525526 0.0131381 0.0108859 0.00863363 0.00675676 0.0675676 0.0514264 0.0409159 0.0247748 0.0131381 0.00863363 0.00262763 0.301426 
0.00252252 0.0425225 0 0.0331532 0.0410811 0.00432432 0.000720721 0.0569369 0.0378378 0.00612613 0.00432432 0.0209009 0.0345946 0.0299099 0.0115315 0.0176577 0.0281081 0.0176577 0.0216216 0.018018 0.00756757 0.0526126 0.0962162 0.0497297 0.0259459 0.00936937 0.00684685 0.00396396 0.318198 
0 0.0645646 0 0.0540541 0.021021 0.00600601 0.0015015 0.0660661 0.0345345 0.00600601 0.00600601 0.027027 0.048048 0.0255255 0.0105105 0.012012 0.0375375 0.0225225 0.00750751 0.00900901 0.0045045 0.0570571 0.102102 0.0510511 0.0285285 0.00900901 0.0105105 0.0135135 0.264264 
0.0045045 0.0630631 0 0.0900901 0.0135135 0 0 0.0675676 0.027027 0.027027 0.00900901 0.0135135 0.0495495 0.00900901 0.018018 0.0135135 0.0315315 0.0135135 0 0.0135135 0 0.0720721 0.0990991 0.108108 0.0585586 0.027027 0.0225225 0.0225225 0.126126 
0 0.243243 0 0.0900901 0.171171 0.045045 0 0.0900901 0.0810811 0.00900901 0.027027 0.0900901 0.018018 0.018018 0 0.018018 0.036036 0.027027 0.00900901 0.00900901 0 0 0 0 0 0 0 0 0.018018 
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
