1.77588 0.544055 -0.941708 -0.0691224 0.120829 -0.399186 -0.623254 -0.16093 -0.205272 -0.293144 -0.364073 -0.158948 -0.372731 -0.47096 -0.720865 -0.24568 -0.572318 -0.569303 -0.936067 -0.476402 -0.91761 -0.513188 -0.876425 -0.841301 -1.60133 -2.328 -1.26939 -0.738767 -0.0941762 
0.427247 0.452127 0.462507 0.275688 0.109201 -0.217172 0.184304 0.122663 -0.00864951 0.0651485 0.0714826 -0.0769998 -0.0953861 -0.182822 -0.376397 -0.233722 -0.310945 -0.250345 -0.332487 -0.340455 -0.503794 -0.362515 -0.399716 -0.428902 -0.403912 -0.559144 -0.242475 0.593535 -0.0737781 
0.176399 -0.294378 2.66921 0.333564 -0.0749159 -0.848711 0 -0.287682 -0.184794 0.160773 0.607787 0.707552 -0.456923 -0.375312 1.0655 -0.252414 0.869546 -1.17789 -0.377577 -0.683197 0.208401 0.321242 -0.375312 0.314924 -0.555363 0 0 0 -0.021595 
-0.394459 -0.00452073 -0.351215 0.257579 0.122821 0.270022 0.589769 0.248034 0.0952372 0.20257 0.564167 0.277394 0.146993 -0.0657671 0.0260797 0.022998 0.222087 0.10912 -0.042267 -0.0660356 -0.00866324 -0.00793953 -0.132844 -0.11345 -0.0717336 -0.168893 0.208401 0.544874 -0.153323 
0.0436227 0.273946 0.135514 0.0677395 0.326763 -0.212723 0.317835 0.114839 0.176039 -0.164649 0.260142 -0.0306886 -0.0674586 -0.0670107 -0.592725 -0.118883 -0.257237 -0.29059 -0.216647 -0.153503 -0.0845859 -0.412396 -0.421328 -0.543012 -0.493806 -1.00392 -0.656479 -0.444305 -0.0273488 
-0.171908 -0.205967 0.752288 0.932439 0.0287625 2.04166 0.241462 0.0242143 -0.326764 0.0356101 0.910068 0.965381 -0.332626 -0.405165 0.149212 -0.195256 0.0622852 -0.920064 -0.754055 -0.220573 -0.322227 -0.273925 -0.569468 -0.512956 -0.444138 -0.674829 -0.645841 -1.21383 -0.274227 
0.26737 0.0622968 1.41645 0.179414 -0.0154925 -0.0220327 1.12877 -0.0240976 -0.0830111 -0.398843 -0.644976 0.302087 -0.323392 -0.0186371 -0.18726 -0.406565 -0.565539 -0.128071 -0.649511 -0.326522 0.0542506 -0.371905 -0.780777 -0.3188 -1.11498 0 0 0 0.144532 
-0.475467 -0.0901312 0.975891 0.109406 0.158357 -0.202632 0.505887 0.251102 0.163513 0.23816 0.58453 0.0408713 0.292104 0.159365 0.0140376 0.156875 0.168706 0.0191593 -0.113152 0.12901 0.19684 0.162772 0.0390533 -0.100442 -0.0106363 -0.0739312 0.260438 0.679841 -0.16345 
-0.862316 -0.0416929 -0.626626 -0.0250836 0.180505 -0.439139 0.414827 0.304515 0.174347 -0.0440212 0.530826 0.146563 0.226921 0.120588 -0.134363 0.243486 0.285456 0.0186447 -0.0475926 0.00995033 0.195979 -0.0568239 0.107977 -0.133791 -0.0670107 -0.156623 0.220671 0.220671 -0.129057 
-0.271626 -0.236559 0 0.0126567 -0.394859 -1.25418 -0.508843 0.0540672 0.0215427 0.448455 -0.0853598 0.0858636 0.58453 0.358657 0.303363 0.0352681 -0.229067 0.249223 -0.089895 0.164101 -0.484746 0.187711 0.303849 0.547546 0.830931 0.654307 1.24291 2.13021 -0.14315 
